id,label,year,country,tag,source_file
Q2362167,assassination of Pim Fortuyn,2002,Netherlands,culture,Disasters.csv
Q179275,insurgency in Khyber Pakhtunkhwa,2004,Pakistan,war,WarsRecord.csv
Q586738,Communauté de communes du Haut Vallespir,2004,France,empire,Treaties.csv
Q569048,Louis Bonduelle Foundation,2004,France,empire,Treaties.csv
Q4808525,assassination of Zelimkhan Yandarbiyev,2004,Qatar,culture,Disasters.csv
Q2856363,assassination of Theo van Gogh,2004,Netherlands,culture,Disasters.csv
Q4634100,3-19 shooting incident,2004,Taiwan,culture,Disasters.csv
Q642100,Operation Steel Curtain,2005,Iraq,war,WarsRecord.csv
Q544706,Bruegel,2005,Belgium,empire,Treaties.csv
Q477040,Operation Swarmer,2006,Iraq,war,WarsRecord.csv
Q545547,Battle of Beledweyne,2006,Somalia,war,WarsRecord.csv
Q571156,Natixis,2006,France,empire,Treaties.csv
Q599202,Operation Baja California,2007,Mexico,war,WarsRecord.csv
Q281145,Battle of Firebase Anaconda,2007,Afghanistan,war,WarsRecord.csv
Q608518,Unibail Rodamco Westfield,2007,France,empire,Treaties.csv
Q606670,Hogeschool-Universiteit Brussel,2007,Belgium,empire,Treaties.csv
Q267418,Uzbin Valley ambush,2008,Afghanistan,war,WarsRecord.csv
Q698771,Operation Atalanta,2008,Somalia,war,WarsRecord.csv
Q542401,Angoor Ada raid,2008,Afghanistan,war,WarsRecord.csv
Q60504015,Affaire de Tarnac,2008,France,revolution,Coups.csv
Q604063,World Register of Marine Species,2008,Belgium,empire,Treaties.csv
Q124377954,Hawking's time traveller party,2009,,technology,Inventions.csv
Q4327279,2009 Norwegian spiral anomaly,2009,Sweden,technology,Inventions.csv
Q1233032,EisenEx,2009,,technology,Inventions.csv
Q132049437,assassination of Walter Tróchez,2009,Honduras,culture,Disasters.csv
Q81889,Operation Chameleon,2010,Colombia,war,WarsRecord.csv
Q109713976,"Yes, Really",2010,,technology,Inventions.csv
Q4118404,assassination of Mahmoud Al-Mabhouh,2010,United Arab Emirates,culture,Disasters.csv
Q13012904,assassination of Khattiya Sawasdipol,2010,Thailand,culture,Disasters.csv
Q349968,Zawiya skirmish,2011,Libya,war,WarsRecord.csv
Q277176,Nafusa Mountains campaign,2011,Libya,war,WarsRecord.csv
Q220388,Operation Dawn of Gulf of Aden,2011,Somalia,war,WarsRecord.csv
Q506595,Battle of Ajdabiya,2011,Libya,war,WarsRecord.csv
Q638767,Vatileaks scandal,2011,Vatican City,revolution,Coups.csv
Q178810,Syrian Civil War,2011,Syria,revolution,Coups.csv
Q81545,Libyan Civil War,2011,Libya,revolution,Coups.csv
Q112194636,ISTAT 2011 survey on museums and similar institutions,2011,Italy,culture,Disasters.csv
Q19085,killing of Osama bin Laden,2011,Pakistan,culture,Disasters.csv
Q720348,Battle of Ras al-Ayn,2012,Syria,war,WarsRecord.csv
Q630757,Battle of Douma,2012,Syria,war,WarsRecord.csv
Q543202,Battle of Tremseh,2012,Syria,war,WarsRecord.csv
Q4170280,exhumation of Richard III of England,2012,United Kingdom,technology,Inventions.csv
Q4624917,2012 Boeing 727 crash experiment,2012,Mexico,technology,Inventions.csv
Q60847313,Virus operation,2012,Switzerland,revolution,Coups.csv
Q614637,SAREB,2012,Spain,empire,Treaties.csv
Q123119673,Tuna bonds scandal,2013,Mozambique,revolution,Coups.csv
Q139236054,Ngogo chimpanzee war,2015,Uganda,revolution,Coups.csv
Q19362904,assassination of Boris Nemtsov,2015,Russia,culture,Disasters.csv
Q3393969,Pokémania,2016,,technology,Inventions.csv
Q104870191,assassination of Deryan Aktert,2016,Turkey,culture,Disasters.csv
Q28036166,assassination of Andrei Karlov,2016,Turkey,culture,Disasters.csv
Q113511370,ISTAT 2017 survey on museums and similar institutions,2017,Italy,culture,Disasters.csv
Q28836436,assassination of Kim Jong-nam,2017,Malaysia,culture,Disasters.csv
Q56703616,NASA's TESS spacecraft reports its first exoplanet,2018,,technology,Inventions.csv
Q113166845,assassination of Tomiris Baisafa,2018,Russia,culture,Disasters.csv
Q112132642,ISTAT 2018 survey on museums and similar institutions,2018,Italy,culture,Disasters.csv
Q95388989,Kitap radiosi,2019,Russia,technology,Inventions.csv
Q72067697,2019 Grays incident,2019,United Kingdom,technology,Inventions.csv
Q74137021,Mnet vote manipulation investigation,2019,South Korea,revolution,Coups.csv
Q111911432,ISTAT 2019 survey on museums and similar institutions,2019,Italy,culture,Disasters.csv
Q60614851,assassination of Paweł Adamowicz,2019,Poland,culture,Disasters.csv
Q113364603,Assassination of K.M. Basheer,2019,India,culture,Disasters.csv
Q90297029,2020 toilet paper shortage,2020,,technology,Inventions.csv
Q104849391,CardUP,2020,,technology,Inventions.csv
Q573356,Mavic,2020,France,empire,Treaties.csv
Q80754846,assassination of Qasem Soleimani,2020,Iraq,culture,Disasters.csv
Q112132470,ISTAT 2020 survey on museums and similar institutions,2020,Italy,culture,Disasters.csv
Q110894549,fusion experiment on 21 December 2021,2021,,technology,Inventions.csv
Q106967145,Department of Health autism dossiers scandal,2021,Ireland,revolution,Coups.csv
Q108308869,Saint Boy controversy,2021,Japan,revolution,Coups.csv
Q105180889,2021 Myanmar coup d'état,2021,Myanmar,revolution,Coups.csv
Q108060300,Aubrey de Grey sexual harassment allegations,2021,United States,revolution,Coups.csv
Q110613097,Myanmar civil war,2021,Myanmar,revolution,Coups.csv
Q107487842,killing of Peter R. de Vries,2021,Netherlands,culture,Disasters.csv
Q107442287,assassination of Jovenel Moïse,2021,Haiti,culture,Disasters.csv
Q105629905,Assassination of Luca Attanasio,2021,Democratic Republic of the Congo,culture,Disasters.csv
Q121366204,2022 FIFA World Cup illicit sale of semi-final tickets (Morocco),2022,Morocco,revolution,Coups.csv
Q110663445,January 2022 Burkina Faso coup d'état,2022,Burkina Faso,revolution,Coups.csv
Q115921501,Cough syrup scandal in Uzbekistan,2022,Uzbekistan,revolution,Coups.csv
Q111968653,killing of Shireen Abu Akleh,2022,Palestine,culture,Disasters.csv
Q112967003,assassination of Shinzō Abe,2022,Japan,culture,Disasters.csv
Q131456418,fusion experiment on 3 October 2023,2023,,technology,Inventions.csv
Q124036381,Almost Naked party,2023,Russia,revolution,Coups.csv
Q117100709,2023 Nigerien coup d'état,2023,Niger,revolution,Coups.csv
Q117716414,Sudanese civil war,2023,Sudan,revolution,Coups.csv
Q125256027,Kobayashi red yeast rice scandal,2024,Japan,revolution,Coups.csv
Q130374882,2024 Hezbollah headquarters strike,2024,Lebanon,culture,Disasters.csv
Q131389544,killing of Brian Thompson,2024,United States,culture,Disasters.csv
Q136487699,2025 Malagasy coup d'état,2025,Madagascar,revolution,Coups.csv
Q136009028,Assassination of Andriy Parubiy,2025,Ukraine,culture,Disasters.csv
Q136001786,August 2025 Israeli attack on Sanaa,2025,Yemen,culture,Disasters.csv
Q134734156,assassination of Miguel Uribe Turbay,2025,Colombia,culture,Disasters.csv
Q134895058,2025 shootings of Minnesota legislators,2025,United States,culture,Disasters.csv
Q136210698,assassination of Charlie Kirk,2025,United States,culture,Disasters.csv
Q138652318,Ponta-Ţoiu scandal,2026,Romania,revolution,Coups.csv
Q138507700,assassination of Ali Khamenei,2026,Iran,culture,Disasters.csv
Q138715235,assassination of Ali Larijani,2026,Iran,culture,Disasters.csv
